tag,name,star,people,author,money,country,year
诗歌,豪猪的诗篇,8.5,186,李亚伟,20.0,中,2006
诗歌,当代外国诗歌佳作导读（上下）,9.0,42,陈超,81.5,中,2002
随笔,人情·世故,7.6,3556,林夕,29.0,中,2010
随笔,印度札记,8.2,456,奥克塔维奥·帕斯,20.0,墨,2010
随笔,不要因为走得太远而忘记为什么出发,8.7,3243,徐泓,45.0,中,2013
随笔,老灵魂,7.6,273,韩松落,39.8,中,2016
随笔,我的父亲母亲,8.0,37,肖复兴,49.0,中,2017
随笔,在宇宙间不易被风吹散,7.3,2458,冯唐,45.0,中,2016
随笔,知味,7.5,192,张逸良,38.0,中,2017
随笔,暴食江湖,8.0,1080,焦桐,22.0,中,2010
随笔,今朝风日好,8.2,3308,董桥,39.0,中,2008
随笔,我想遇见你的人生,8.1,1431,杨照,39.0,中,2012
随笔,无计花间住,8.4,546,扬之水,45.0,中,2011
随笔,人间卧底,8.0,986,马良,38.0,中,2015
随笔,博尔赫斯的面孔,8.2,756,格非,39.0,中,2014
随笔,午夜之门,8.4,3142,北岛,22.0,中,2009
随笔,写作,8.0,3409,玛格丽特·杜拉斯,18.0,法,2005
随笔,时间煮雨,7.0,25,百草园,49.9,中,2017
随笔,你是我不及的梦,7.8,2147,三毛,29.5,中,2014
随笔,我依然爱你，我只是不喜欢你了,7.0,1154,小岩井,29.8,中,2015
小说,停车暂借问,8.2,2737,钟晓阳,25.0,中,2011
诗歌,乘着歌声的翅膀,8.1,12,海涅,45.0,德,2017
小说,霍比特人,8.6,4645,J.R.R.托尔金,36.0,英,2013
小说,一个人消失在世上,8.5,498,亚历山德罗·巴里科,35.0,意,2015
小说,大卫·科波菲尔（上下）,8.3,4613,狄更斯,35.0,英,2003
小说,孤独的池塘,8.1,1795,弗朗索瓦丝·萨冈,20.0,法,2011
小说,去别处,7.0,424,顾前,39.5,中,2016
小说,茫茫黑夜漫游,8.6,389,路易·费迪南·塞利纳,18.0,法,2008
小说,天浴,8.4,4602,严歌苓,25.0,中,2008
小说,更多的人死于心碎,8.3,446,索尔·贝娄(SaulBellow),5.9,美,1992
小说,会消失的人,7.1,470,纪尧姆·米索,36.0,法,2017
小说,夜色温柔,7.9,1493,F·S·菲茨杰拉德,39.0,美,2011
小说,色，戒,7.9,12887,张爱玲,25.0,中,2007
小说,恋爱中的骗子,7.9,1433,理查德·耶茨,22.0,美,2011
小说,罪行,8.3,1781,费迪南德·冯·席拉赫,25.0,德,2012
小说,动物寓言集,8.3,1772,胡利奥·科塔萨尔,16.0,阿根廷,2011
小说,雪,8.4,2639,奥尔罕·帕慕克,28.0,土,2007
小说,繁星,7.9,147,樱木紫乃,36.0,日,2017
小说,基地,9.2,11464,艾萨克·阿西莫夫,21.0,美,2005
文学,看上去很美,8.1,12931,王朔,20.0,中,2004
文学,“太空漫游”四部曲,9.1,940,阿瑟·克拉克,198.0,英,2013
文学,浮生梦,8.2,2153,达芙妮·杜穆里埃,39.9,英,2016
文学,书到今生读已迟,9.1,34,黄德海,38.0,中,2017
文学,伍尔夫读书随笔,8.4,2381,弗吉尼亚·伍尔夫,19.0,英,2006
文学,我又不是怪兽,6.8,162,朱肖影,39.0,中,2017
文学,人生若只如初见,7.2,44228,安意如,23.8,中,2006
文学,积木书,8.5,84,赵松,38.0,中,2017
文学,我们时代的诗人,8.4,116,陈东东,36.0,中,2017
文学,陶庵梦忆 西湖梦寻,9.2,2838,张岱,25.0,中,2001
文学,如何读诗,8.8,143,特里·伊格尔顿,40.0,英,2016
文学,布拉格精神,8.3,437,伊凡·克里玛,52.0,捷克,2015
文学,爱吃沙拉的狮子,8.1,2764,村上春树著、大桥步图,39.0,日,2015
文学,一个人的好天气,7.6,74556,青山七惠,15.0,日,2007
文学,蒋勋细说红楼梦,9.3,1474,蒋勋,390.0,中,2012
散文,灰鸽试飞,8.4,96,也斯,36.0,中,2015
散文,咖啡苦不苦,7.9,2118,陈丹燕,25.0,中,2006
散文,我的遥远的清平湾,8.7,791,史铁生,12.0,中,2001
散文,人间有味,8.5,222,汪曾祺,42.0,中,2017
散文,藤花抄,7.8,288,苏枕书,35.0,中,2014
散文,季羡林散文,8.6,431,季羡林,21.0,中,2007
散文,爱情问题,8.9,287,史铁生,32.0,中,2011
散文,写给无神论者,8.0,2415,阿兰·德波顿,30.0,英,2012
散文,男人和女人，女人和城市,7.6,266,王安忆,28.0,中,2012
散文,琦君散文,9.1,238,琦君,15.0,中,1999
散文,闲暇处才是生活,7.9,410,梁实秋,35.0,中,2014
诗歌,情诗·哀诗·赞诗,8.8,44,巴勃罗·聂鲁达,9.75,智,1992
诗歌,王尔德诗选,7.8,171,王尔德,15.0,英,2014
诗歌,赋形者,8.4,76,胡桑,39.0,中,2014
诗歌,诗的艺术,8.4,175,布瓦洛,16.0,中,2010
诗歌,千朵集,8.5,53,朱欽運,180.0,中,2017
诗歌,喜马拉雅诗篇,9.7,26,高银,25.0,韩,2016
诗歌,给一颗星的颂歌,8.8,45,巴勃罗·聂鲁达、[西班牙,28.0,智利,2015
诗歌,会唱歌的鸢尾花,9.3,35,舒婷,0.74,中,1986
诗歌,雅姆抒情诗选,8.8,34,雅姆,15.2,法国,2004
诗歌,往生书,9.0,53,石可,20.0,中,2015
诗歌,这才是中国最好的语文书•诗歌分册（上）,8.6,54,叶开,32.0,中,2014
文学,特朗斯特罗姆诗歌全集,9.1,808,托马斯·特朗斯特罗姆,45.0,瑞典,2012
散文,汪曾祺说戏,8.0,407,汪曾祺,18.0,中,2006
散文,采绿,8.0,232,涂昕,58.0,中,2014
散文,这世上的种种告别,7.4,71,刘文,38.0,中,2017
散文,余光中集（全九卷）,9.2,128,余光中,350.0,中,2004
随笔,美学散步,8.8,4013,宗白华,20.0,中,1981
随笔,意大利古建筑散记,8.7,399,陈志华,78.0,中,2003
随笔,风流绝,8.4,239,北溟鱼,25.0,中,2010
随笔,春天对樱桃树做的事,8.3,146,阿郎,39.8,中,2017
随笔,汪曾祺自选集,9.5,239,汪曾祺,68.0,中,2015
随笔,羊道·前山夏牧场,9.1,1779,李娟,26.0,中,2012
随笔,橄榄成渣,7.8,847,高军,35.0,中,2014
随笔,心为身役,8.0,289,苏珊·桑塔格著、[美,65.0,美,2015
随笔,吴哥之美,7.7,2843,蒋勋,48.0,中,2014
随笔,我这一代东京人,7.6,1995,新井一二三,24.0,日,2011
随笔,我知道你明天干了什么,8.9,704,柳文扬,15.0,中,2007
随笔,帷幕,8.3,2607,米兰·昆德拉,18.0,捷克,2006
随笔,小英国，大伦敦,7.9,171,恺蒂,45.0,中,2016
随笔,伍尔芙随笔全集（共四册）,9.0,213,弗吉尼亚·伍尔芙,98.0,英,2001
随笔,愿你的道路漫长,7.7,1133,李静睿,29.8,中,2013
小说,孤独小说家,7.2,9343,石田衣良,36.0,日,2016
散文,奥克诺斯,9.1,1145,路易斯·塞尔努达,29.0,西班牙,2015
诗歌,荷尔德林诗集,6.6,53,荷尔德林,58.0,德,2016
小说,单程票,7.6,479,迪迪尔·范·考韦拉尔特,32.0,法,2016
小说,九栋,8.7,635,邹静之,25.0,中,2010
小说,奇想之年,8.3,456,琼·狄迪恩,35.0,美,2017
小说,状元媒,8.9,1328,叶广芩,39.5,中,2012
小说,大唐狄公案,8.9,1851,高罗佩,98.0,荷兰,2008
小说,放学后,7.6,84140,东野圭吾,20.0,日,2010
小说,迪士尼大电影双语阅读.加勒比海盗5：死无对证,8.7,35,迪士尼,38.0,中,2017
小说,阴阳师,8.6,8333,梦枕貘,20.0,日,2005
小说,冠军早餐 囚鸟,8.6,824,冯内古特,25.0,美,2007
小说,似水流年,8.8,4834,王小波,20.0,中,2008
小说,热爱生命,9.0,2596,杰克·伦敦著,15.0,美,2000
小说,爱情半夜餐,8.2,890,米歇尔·图尼埃,28.0,法,2012
小说,请你安静些，好吗？,8.1,1312,雷蒙德·卡佛,32.0,美,2013
小说,偶发空缺,7.6,4051,J.K.罗琳,57.0,英,2012
文学,老残游记,8.0,4624,刘鹗,13.5,中,1982
文学,岛屿之书,7.5,104,艾米·利普特罗特,36.0,英,2017
文学,练习一个人,6.8,4156,陶立夏,39.8,中,2014
文学,往事与随想,9.4,324,赫尔岑,77.0,俄,1993
文学,恶棍列传,8.7,2116,豪·路·博尔赫斯,22.0,阿根廷,2008
文学,推销员之死,8.5,1189,阿瑟·米勒,22.0,美,2008
文学,莎士比亚的动荡世界,8.7,250,尼尔·麦克格雷格,68.0,英,2016
文学,瞎猫头鹰,7.7,34,侯赛因·莫尔塔扎依扬·阿布克那尔、[伊朗,48.0,伊朗,2017
文学,伍迪·艾伦谈话录,8.3,586,埃里克·拉克斯,68.0,美,2016
文学,阿尔贝·加缪,8.8,166,罗伯特·泽拉塔斯基,42.0,美,2016
文学,暗店街,7.7,4062,帕特里克·莫迪亚诺,25.0,法,2015
文学,一定要给你个惊喜,8.6,178,谈波,38.0,中,2016
文学,海浪,9.0,742,弗吉尼亚·伍尔夫,25.0,英,2009
文学,今生今世,7.7,9481,胡兰成,23.8,中,2003
文学,欲望号街车,9.0,1300,田纳西·威廉斯,27.0,美,2010
文学,唐璜（上下册）,8.7,887,拜伦,44.0,中,2007
文学,西方正典,8.6,908,哈罗德·布鲁姆,34.8,美,2005
文学,怒目少年,8.8,1140,王鼎钧,32.0,中,2013
散文,恰到好处的幸福,6.6,919,毕淑敏,32.8,中,2014
散文,愿风裁尘,6.6,1744,郭敬明,36.8,中,2013
散文,背影,8.7,3300,三毛,160.0,中,1981
散文,我的世界下雪了,8.5,377,迟子建,16.5,中,2005
散文,在黑暗的河流上,8.7,6370,席慕蓉,20.0,中,2003
散文,东京昆虫物语,7.8,1077,泉麻人安永一正,19.8,日,2006
散文,一个人的KTV,7.5,2761,刘若英,26.0,中,2002
散文,晴日木屐,7.8,117,永井荷风,20.0,日,2012
散文,仙缘与尘缘,6.7,28,王安忆,36.0,中,2017
散文,刀尖上的舞蹈,7.9,146,茨维塔耶娃,30.0,俄,2012
散文,梦游书,8.2,1010,简媜,23.0,中,2011
散文,王朝女性日记,8.4,326,藤原道纲母、紫式部等,24.0,日,2002
散文,从文人之文到学者之文,8.5,460,陈平原,25.0,中,2004
散文,为众生的悲心,8.4,157,许达然,29.8,中,2013
诗歌,海子最美的100首抒情短诗,8.9,201,海子,34.8,中,2009
诗歌,话语集,7.4,132,雅克·普雷维尔,48.0,法,2010
诗歌,黄仲则诗选,8.2,85,黄仲则,28.0,中,2011
诗歌,马拉美,8.7,67,雅克·朗西埃,45.0,法,2017
诗歌,时间博物馆,7.7,15,阿米尔·欧尔,25.0,以色列,2017
诗歌,盖瑞·斯奈德诗选,7.6,102,盖瑞·斯奈德,28.0,美,2013
诗歌,中外现代诗歌导读,8.5,46,王家新,28.0,中,2012
诗歌,美丽古典,9.0,64,骆玉明,10.8,中,2003
诗歌,冯至译德国，一个冬天的童话,8.9,43,"海涅(Heine,H.",54.0,德,2015
诗歌,烧酒与爱情,7.2,124,阿波利奈尔、GuillaumeApollinaire,35.0,法,2011
诗歌,鸟坐禅与乌居摆,9.3,38,须弥,42.0,中,2014
诗歌,图像与花朵,7.8,150,波德莱尔、[奥,18.0,法,2012
小说,机器人大师,9.0,284,斯坦尼斯拉夫·莱姆,38.0,波兰,2014
小说,大淖记事,9.1,1607,汪曾祺,22.0,中,2010
小说,诊疗椅上的谎言,8.6,1079,欧文·亚隆IrvinD.Yalom,39.0,美,2006
散文,我微笑，是为了你微笑,7.9,1500,张小娴,12.0,中,2000
随笔,密涅瓦火柴盒,8.0,1450,翁贝托·埃科,29.0,意,2009
随笔,祸枣集,8.3,652,缪哲,25.0,中,2011
随笔,好色的哈姆莱特,7.9,1773,小白,29.0,中,2009
随笔,東坡志林,8.8,739,苏轼撰,12.0,中,1981
随笔,走进生命的学问,8.4,792,周保松,29.0,中,2012
随笔,你是那人间的四月天,7.0,31,林徽因,36.0,中,2017
随笔,什么是自由什么是爱,7.7,668,水木丁,35.0,中,2016
随笔,我说的不一定对,8.1,903,梁欢,38.0,中,2015
随笔,失书记•得书记,8.4,172,韦力,99.0,中,2015
随笔,你一定想知道的日本名词故事,7.2,137,新井一二三,38.0,日,2017
随笔,给青年诗人的信,9.1,3317,莱内·马利亚·里尔克,15.0,奥,2005
随笔,不必交谈的时刻,7.3,693,樊小纯,42.8,中,2016
随笔,犬的记忆,8.2,937,森山大道,58.0,日,2013
随笔,文字的故事,8.5,978,唐诺,39.0,中,2010
小说,上帝的图书馆,8.1,718,司各特·霍金斯,46.0,美,2016
文学,雅舍小品,8.7,2499,梁实秋,28.8,中,1999
散文,像艳遇一样忧伤,7.1,1214,钟立风,29.8,中,2011
小说,无知,8.1,6100,米兰·昆德拉,15.0,捷克,2004
小说,圈子圈套1,8.0,8887,王强,28.0,中,2006
小说,三国机密（上）,8.3,4678,马伯庸,30.0,中,2012
小说,一定要给你个惊喜,8.6,178,谈波,38.0,中,2016
小说,暗黑童话,8.2,13565,乙一,25.0,日,2009
小说,山月不知心底事,7.6,18429,辛夷坞,39.0,中,2008
小说,美好的事物无法久存,8.1,663,罗恩·拉什,28.0,美,2015
小说,你好，忧愁,7.5,8607,弗朗索瓦丝·萨冈,24.0,法,2006
小说,根西岛文学与土豆皮馅饼俱乐部,8.7,1436,"谢弗,(美",25.0,美,2010
小说,第七天,6.8,33805,余华,29.5,中,2013
小说,二十年目睹之怪现状,8.3,1989,吴趼人,2.25,中,1959
小说,押沙龙，押沙龙！,9.0,386,威廉·福克纳,35.0,美,2010
小说,海狼,8.4,216,里夫·雷布斯编绘,78.0,法,2017
小说,胚胎奇谭,8.3,1219,山白朝子,39.0,日,2015
小说,天行健（全4册）,8.7,4651,燕垒生,80.0,中,2005
小说,山楂树之恋,7.8,41649,艾米,25.0,中,2007
小说,金陵十三钗,8.1,11472,严歌苓,17.0,中,2007
文学,银河铁道之夜,8.5,2368,宫泽贤治,19.8,日,2006
文学,无愁河的浪荡汉子·朱雀城,9.3,530,黄永玉,138.0,中,2013
文学,大河湾,8.5,1211,V.S.奈保尔,39.5,英,2014
文学,发达资本主义时代的抒情诗人,8.8,1059,本雅明,16.0,德,2007
文学,少年维特的烦恼,7.8,21198,歌德,7.4,德,1999
文学,我执,8.0,24966,梁文道,35.0,中,2010
文学,一地鸡毛,8.1,8540,刘震云,18.0,中,2004
文学,半生为人,8.3,2773,徐晓,28.0,中,2005
文学,丰乳肥臀,8.0,7268,莫言,49.8,中,2003
文学,鸟，看见我了,8.3,4996,阿乙,25.0,中,2010
文学,探讨别集,8.6,484,豪·路·博尔赫斯,25.0,阿根廷,2008
文学,她们,8.3,284,玛丽·麦卡锡,48.0,美,2016
文学,突然我記起你的臉,8.6,2161,黃碧雲,180.0,中,1998
文学,三杯茶,8.1,13044,葛瑞格·摩顿森、[美,28.0,美,2009
文学,恐惧,8.9,1481,茨威格,25.0,奥,2013
文学,寂静的春天,8.2,2660,蕾切尔·卡森,28.0,美,2007
散文,有情,9.1,16,张新颖,36.0,中,2017
散文,一首詩的完成,9.1,72,楊牧,220.0,中,1989
散文,安静,8.1,1525,周国平,21.0,中,2002
散文,花忆前身,8.2,963,朱天文,14.0,中,2001
散文,活着的事,8.7,703,史铁生,20.0,中,2006
散文,爱上几个人渣,7.0,1240,马家辉,36.0,中,2013
散文,书旅人,7.3,174,钟立风,45.0,中,2016
散文,她们谋生亦谋爱,7.3,2719,闫红,23.8,中,2007
散文,我的精神家园,9.1,19332,王小波,18.8,中,1997
散文,青玉案,7.8,833,董桥,48.0,中,2011
散文,东写西读,7.7,926,陆灏,18.0,中,2006
散文,八十忆双亲 师友杂忆,9.0,1020,钱穆,22.5,中,2005
散文,草色连云,7.5,456,高尔泰,38.0,中,2014
散文,散文诗学,8.5,45,托多罗夫,18.0,法,2011
散文,百家姓,7.8,1060,杨葵,20.0,中,2011
散文,冯至全集,8.8,83,冯至,366.6,中,1999
散文,槐园梦忆,8.9,502,梁实秋,20.0,中,2006
散文,历史在你我身边,8.1,835,林达,45.0,中,2014
散文,故事,8.2,1093,董桥,38.0,中,2007
诗歌,白玉苦瓜,8.1,83,余光中,46.0,中,2017
诗歌,顾城作品精选,8.8,478,顾城,26.0,中,2009
诗歌,里尔克诗全集（第三卷）,8.9,20,赖纳·马利亚·里尔克,190.0,奥,2016
诗歌,重建伊甸园,7.6,32,莎朗•奥兹,45.0,美,2016
诗歌,钟摆下的歌吟,7.2,177,古米廖夫、(俄罗斯,28.0,俄罗斯,2013
诗歌,菲利普·拉金诗选,7.6,209,菲利普·拉金,18.0,英,2003
诗歌,云南记,8.5,54,雷平阳,48.0,中,2009
诗歌,谁爱这不息的变幻,8.8,69,林徽因,25.0,中,2010
诗歌,因为风的缘故,7.6,42,洛夫,36.0,中,2015
诗歌,秀发遭劫记,8.1,155,蒲柏,22.0,英,2007
诗歌,罗马尼亚当代抒情诗选,8.1,111,卢齐安·布拉加|主编:高兴|译者:高兴,36.0,罗马尼亚,2012
诗歌,勃洛克抒情诗选,8.8,27,勃洛克,27.0,俄罗斯,2003
随笔,谋杀的简约之道,7.8,82,雷蒙德·钱德勒,35.0,美,2017
随笔,浮生悠悠,8.5,689,丘彦明,18.0,中,2003
随笔,园圃之乐,8.8,678,赫尔曼·黑塞,21.0,德,2008
随笔,“鬼子”来了,7.5,518,杨奎松,48.0,中,2016
随笔,台湾味道,7.6,1564,焦桐,32.0,中,2011
随笔,大地上的事情,8.1,493,苇岸,37.0,中,2014
随笔,其实，大家都想做菜,8.2,647,庄祖宜,39.0,中,2013
随笔,山家清供,8.4,166,林洪撰，章原编著,27.0,中,2013
随笔,俗,7.6,1360,黄伟文,28.0,中,2011
随笔,随想录,8.1,1311,巴金,46.0,中,2005
随笔,等一朵花开,7.8,300,林帝浣,58.0,中,2016
随笔,理想国与哲人王,9.0,3490,王小波,14.0,中,2004
随笔,须臾,7.6,23733,落落,24.8,中,2008
小说,大鱼,8.2,1601,丹尼尔·华莱士,29.8,美,2013
文学,蒙田随笔全集（全三册）,8.6,1444,蒙田,58.0,法国,1996
散文,塔上随笔,9.3,23,汪曾祺,54.0,中,2017
诗歌,打开诗的漂流瓶,8.9,34,陈超,25.0,中,2003
小说,敦煌,8.0,3284,井上靖,20.0,日,2010
小说,冰与火之歌·卷四·群鸦的盛宴（全两册）,9.2,9041,乔治·R·R·马丁,68.0,美,2008
小说,鸟人,8.7,230,威廉·沃顿,49.0,美,2016
小说,巴塞尔姆的60个故事,7.6,294,唐纳德·巴塞尔姆,58.0,美,2015
小说,哈利·波特与混血王子,8.8,65599,J.K.罗琳,58.0,英,2005
小说,伤逝,8.8,4162,鲁迅,19.5,中,2004
小说,大秦帝国,8.7,9603,孙皓晖,369.0,中,2008
小说,谋杀电视机,7.6,609,大头马,36.8,中,2015
小说,家,8.2,15441,巴金,29.0,中,1981
小说,白夜照相馆,6.7,289,王苏辛,38.0,中,2017
小说,猫的摇篮,8.3,992,库尔特·冯内古特、KurtVonnegut,19.8,美国,2006
小说,余罪,7.6,5512,常书欣,32.0,中,2015
小说,隔壁女子,8.2,1815,向田邦子,29.0,日,2011
小说,长日留痕,8.3,1509,石黑一雄,28.0,英,2011
小说,我想吃掉妳的胰臟,7.2,293,住野夜,360.0,中,2016
小说,两个她的奇幻之旅,7.7,181,菲德拉•帕特里克,39.8,英,2017
小说,痴人之爱,7.4,1301,谷崎润一郎,20.0,日本,2000
小说,走在蓝色的田野上,8.3,1315,克莱尔·吉根,18.0,爱尔兰,2011
小说,家鸭与野鸭的投币式寄物柜,8.2,4009,伊坂幸太郎,28.0,日,2011
文学,我所理解的生活,7.6,19330,韩寒,29.0,中,2013
文学,文艺青年的自我修养,8.5,154,朱光潜,48.0,中,2016
文学,儒林外史,8.2,4043,吴敬梓,20.0,中,2002
文学,琼美卡随想录,8.6,4894,木心,17.0,中,2006
文学,天堂之火,8.5,535,玛丽·瑞瑙特,39.0,英,2015
文学,神谕之夜,8.1,2685,保罗·奥斯特,18.5,美,2007
文学,年轻的心在哭泣,8.3,1164,理查德·耶茨、RichardYates,28.0,美,2011
文学,闹剧，或者不再寂寞,8.1,181,库尔特·冯内古特,40.0,美,2017
文学,飞毡,8.8,470,西西,58.0,中,2016
文学,小窗幽记,8.6,1469,陈继儒,17.0,中,2006
文学,小说课（壹）,7.8,1366,许荣哲,38.0,中,2016
散文,人在纽约,7.7,401,张北海,26.0,中,2008
散文,大地的阶梯,8.1,375,阿来,29.8,中,2008
散文,随遇而安,9.1,441,汪曾祺,39.8,中,2006
散文,波西米亚楼,7.9,732,严歌苓,25.0,中,2009
散文,陌上花开缓缓归,7.2,7555,安意如,23.8,中,2007
散文,生与死的故事,7.7,187,希梅内斯,25.0,西班牙,2013
散文,写意巴洛克,7.9,316,马慧元,35.0,中,2010
散文,与希罗多德一起旅行,8.0,383,卡普钦斯基,19.0,波,2009
散文,好色的哈姆莱特,7.9,1773,小白,29.0,中,2009
散文,日月,7.7,1497,马家辉,32.0,中,2009
散文,价值的理由,7.8,666,陈嘉映,35.0,中,2012
诗歌,诗海——世界诗歌史纲·现代卷,9.3,42,飞白,31.5,中,1990
诗歌,斯宾塞诗选,9.1,29,埃德蒙.斯宾塞,15.0,英,1997
诗歌,玫瑰的秘密,7.8,329,威廉·巴特勒·叶芝,25.0,爱尔兰,2008
诗歌,十四首素歌,7.8,346,翟永明,22.0,中,2011
诗歌,与沉默对刺,9.2,19,唐晓渡,36.0,中,2012
诗歌,森林的孩子,9.6,148,老生,58.0,中,2015
诗歌,吉尔伽美什,8.5,441,赵乐甡,17.8,中,1999
诗歌,郑愁予的诗,7.9,67,郑愁予,58.0,中,2016
诗歌,普希金抒情诗全集,8.7,93,普希金,78.0,俄,2009
诗歌,雨巷,8.1,82,戴望舒,5.0,中,1996
诗歌,芒克的诗,8.0,231,芒克,18.0,中,2009
诗歌,兰波诗歌①：小拇指,7.7,23,罗伯特·格里尔·科恩,39.8,美,2015
诗歌,现代汉诗的百年演变,9.5,21,王光明,45.0,中,2003
文学,影响的剖析,8.9,92,哈罗德·布鲁姆,59.0,美,2016
文学,中央公园西路,8.1,5680,伍迪·艾伦,16.0,美,2010
散文,龍應台的香港筆記 @ 沙灣徑25號,8.4,866,龍應台,78.0,中,2006
散文,何枝可依,7.9,426,李零,29.8,中,2009
散文,"世界很大,幸好有你",7.4,1121,杨澜,39.0,中,2016
散文,扫起落叶好过冬,8.6,6267,林达,38.5,中,2006
随笔,孤独的人都要吃饱,7.6,1569,张佳玮,32.8,中,2014
随笔,薄薄的故乡,8.3,396,王小帅,48.0,中,2015
随笔,试论疲倦,7.5,74,彼得·汉德克,49.0,奥,2016
随笔,伊利亚随笔选,8.6,576,查尔斯·兰姆,29.0,英,2006
随笔,明亮的对话,8.8,604,徐贲,39.0,中,2014
随笔,肖像与观察,8.2,131,杜鲁门·卡波蒂,88.0,美,2014
随笔,唧唧复唧唧,7.6,737,王路,35.0,中,2016
随笔,这个社会会好吗,8.0,1048,熊培云,39.0,中,2013
随笔,品味四讲,7.7,1430,蒋勋,36.0,中,2014
随笔,我的自由源泉,8.3,42,罗四鸰,48.0,中,2017
随笔,寒夜客来,8.0,1010,逯耀东,18.0,中,2005
随笔,约定,8.7,537,约翰·伯格,24.0,英,2009
随笔,我是如何一步步毁掉我的生活的,7.1,710,周嘉宁,35.0,中,2014
随笔,再不相爱就软了,7.0,2951,彭浩翔,29.8,中,2012
随笔,老家,7.8,88,刘汀,39.5,中,2017
随笔,不留心，看不见,8.2,1474,桑格格,36.0,中,2014
随笔,情关西游,8.3,239,张怡微,38.0,中,2016
小说,飞越疯人院,8.8,1423,肯·克西,25.0,美,2008
散文,表演与偷窥,8.0,451,小白,42.0,中,2012
诗歌,隐喻,8.8,55,耿占春,30.0,中,2007
小说,幽灵之家,8.7,1496,伊莎贝尔·阿连德,28.0,智利,2007
小说,在你说“喂”之前,8.4,377,伊塔洛·卡尔维诺,38.0,意,2015
小说,动物集,7.9,451,胡安·何塞·阿雷奥拉,28.0,墨,2017
小说,白色流淌一片,8.1,930,蒋峰,49.8,中,2015
小说,冰下的人,8.5,70,侯磊,38.0,中,2017
小说,失乐园,7.6,26028,渡边淳一,25.0,日,2005
小说,钟形罩,8.4,1254,西尔维娅·普拉斯,19.5,美,2007
小说,钱商,8.2,579,阿瑟·黑利,55.0,加,2015
小说,太平广记（全十册）,9.1,584,李昉等编,398.0,中,2013
小说,裸体午餐,7.7,726,威廉·巴勒斯,38.8,美,2013
小说,酥油,8.3,7923,江觉迟,32.0,中,2010
小说,寂寞的频率,8.3,3401,乙一,29.8,日,2012
小说,撒马尔罕,8.2,216,阿敏·马卢夫,68.0,法,2017
小说,故事新编,8.9,5983,鲁迅,20.0,中,2000
文学,水浒传（全二册）,8.5,24552,施耐庵、罗贯中,50.6,中,1997
文学,剑桥简明金庸武侠史,8.1,2919,新垣平,32.8,中,2013
文学,肖申克的救赎,9.1,42155,斯蒂芬·金,29.9,美,2006
文学,雪隐鹭鸶,8.4,1398,格非,45.0,中,2014
文学,给孩子的古诗词·讲诵版,8.8,96,叶嘉莹,68.0,中,2016
文学,万寿寺,8.6,5762,王小波,19.8,中,2006
文学,思家小馆的晚餐,7.7,483,安·泰勒,39.5,美,2016
文学,宋诗选注,8.8,2341,钱钟书,45.0,中,2002
文学,没有办法一直努力的人生,7.8,247,曾良君,42.0,中,2016
文学,哈姆莱特,8.5,17042,莎士比亚,7.0,英,2001
文学,面包会有的,7.9,1005,苗炜,36.0,中,2015
文学,兄弟,8.5,11920,余华,38.0,中,2010
文学,费尔南多·佩索阿诗选,8.8,988,费尔南多·佩索阿,11.2,葡萄牙,2004
文学,孤儿列车,8.2,2874,克里斯蒂娜·贝克·克兰,36.0,英,2015
散文,亂寫,8.0,1589,范曉萱,250.0,中,2005
散文,7749,7.4,699,周耀辉,32.0,中,2013
散文,一切因你而值得,8.0,817,黎戈,26.0,中,2009
散文,爱情的容量,8.0,1195,周国平,24.0,中,2009
散文,如何独处,7.3,713,乔纳森·弗兰岑,39.5,美,2015
散文,鲁迅杂文全集,9.0,1854,鲁迅,35.0,中,1994
散文,无梦楼随笔,8.7,334,张中晓,16.0,中,2004
散文,活得像个笑话,6.5,1625,吴虹飞,28.0,中,2012
散文,你配得上更好的世界,6.2,383,周冲,38.0,中,2014
散文,松尾芭蕉散文,7.7,382,松尾芭蕉,26.0,日,2008
散文,帝京景物略,8.5,144,刘侗、于奕正、周损,39.0,中,2001
散文,昼信基督夜信佛,8.1,416,史铁生,26.0,中,2012
散文,传奇在路上,7.2,315,张佳玮,42.8,中,2016
散文,钓客清话,7.6,138,艾萨克·沃尔顿,26.0,英,2014
散文,潜行者,7.4,102,杰夫·戴尔,35.0,英,2017
散文,那些不值钱的经验,7.2,1456,石康,20.0,中,2007
诗歌,勃朗宁诗选,8.2,51,罗伯特·勃朗宁,26.0,英,1999
诗歌,何塞·马蒂诗文选,8.6,12,何塞·马蒂,42.0,古巴,2015
诗歌,我们身上爱的森林,7.6,90,阿多尼斯,28.0,叙利亚,2013
诗歌,顾城文选·卷二：思忆朦胧,9.6,31,顾城,33.8,中,2006
诗歌,前世,9.2,44,陈先发,18.0,中,2005
诗歌,余光中集（全九卷）,9.2,128,余光中,350.0,中,2004
诗歌,华兹华斯、柯尔律治诗选,8.1,73,华兹华斯、柯尔律治,30.0,英,2001
诗歌,发现集,8.8,28,黄灿然,38.0,中,2014
诗歌,欧美现代诗歌流派诗选,8.1,124,王家新,56.4,中,2003
随笔,今生今世,7.7,9481,胡兰成,23.8,中,2003
随笔,孤意与深情,8.7,169,张晓风,36.0,中,2017
随笔,就想开间小小咖啡馆,7.4,5651,王森,36.0,中,2012
随笔,京都人生,8.3,288,鹫田清一,39.0,日,2015
